OFFICE NAME,OFFICE STATUS,PINCODE,TELEPHONE NO.,TALUK,DISTRICT,STATE/U.T.,POSTAL DIVISION,POSTAL REGION,POSTAL CIRCLE
Naraindewal B.O,Branch Post Office,263624,,Almora,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Palyun B.O,Branch Post Office,263624,,Almora,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Patia B.O,Branch Post Office,263601,,Almora,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Petshal B.O,Branch Post Office,263601,,Almora,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Pokharkhali S.O,Sub Post Office,263601,05962-234056,Almora,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Ranikhet H.O,Head Post Office,263645,05966-220226,Almora,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Sainj B.O,Branch Post Office,263624,,Almora,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Salla Bhatkote B.O,Branch Post Office,263624,,Almora,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Shitalakhet S.O,Sub Post Office,263678,05962-244027,Almora,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Sunoli B.O,Branch Post Office,263601,,Almora,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Suri B.O,Branch Post Office,263678,,Almora,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Syalidhar B.O,Branch Post Office,263601,,Almora,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Thana Bazar S.O,Sub Post Office,263601,,Almora,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Zoor B.O,Branch Post Office,263601,,Almora,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Pilkha B.O,Branch Post Office,263601,,Almora.,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Andoli B.O,Branch Post Office,263623,,Bhanoli,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Badiyar B.O,Branch Post Office,263622,,Bhanoli,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Bamanswal B.O,Branch Post Office,263623,,Bhanoli,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Banthok B.O,Branch Post Office,263623,,Bhanoli,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Bhanoli S.O,Sub Post Office,263687,,Bhanoli,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Birkola B.O,Branch Post Office,263622,,Bhanoli,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Chagethi B.O,Branch Post Office,263623,,Bhanoli,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Chamtola B.O,Branch Post Office,263622,,Bhanoli,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Charchalikhan B.O,Branch Post Office,263623,,Bhanoli,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Chaun Dungri B.O,Branch Post Office,263622,,Bhanoli,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Chelchhina B.O,Branch Post Office,263623,,Bhanoli,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Dania S.O,Sub Post Office,263622,05962-271021,Bhanoli,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Dasolibadiyar B.O,Branch Post Office,263622,,Bhanoli,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Dauligarh B.O,Branch Post Office,263622,,Bhanoli,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Dhauladevi S.O,Sub Post Office,263683,,Bhanoli,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Dhaulchhina S.O,Sub Post Office,263681,,Bhanoli,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Dhura B.O,Branch Post Office,263622,,Bhanoli,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Dhyari B.O,Branch Post Office,263622,,Bhanoli,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Doram B.O,Branch Post Office,263623,,Bhanoli,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Dunar B.O,Branch Post Office,263623,,Bhanoli,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Garurabanj B.O,Branch Post Office,263623,,Bhanoli,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Gunaditya B.O,Branch Post Office,263623,,Bhanoli,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Jageshwar B.O,Branch Post Office,263623,,Bhanoli,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Jhankarsaim B.O,Branch Post Office,263623,,Bhanoli,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Jingoli Toli B.O,Branch Post Office,263622,,Bhanoli,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Kafalisuwakhan B.O,Branch Post Office,263623,,Bhanoli,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Kafalni B.O,Branch Post Office,263622,,Bhanoli,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Kasermanya B.O,Branch Post Office,263623,,Bhanoli,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Khatiyola B.O,Branch Post Office,263622,,Bhanoli,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Kheti B.O,Branch Post Office,263622,,Bhanoli,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Khola B.O,Branch Post Office,263623,,Bhanoli,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Maharagaon B.O,Branch Post Office,263623,,Bhanoli,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Mayoli B.O,Branch Post Office,263622,,Bhanoli,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Mirtola B.O,Branch Post Office,263623,,Bhanoli,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Naini B.O,Branch Post Office,263623,,Bhanoli,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Nali B.O,Branch Post Office,263623,,Bhanoli,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Neoliharara B.O,Branch Post Office,263623,,Bhanoli,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Panuwanaula S.O,Sub Post Office,263623,05962-263013,Bhanoli,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Pitoli B.O,Branch Post Office,263622,,Bhanoli,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Pokhari B.O,Branch Post Office,263622,,Bhanoli,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Salparh B.O,Branch Post Office,263622,,Bhanoli,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Sona Shilling B.O,Branch Post Office,263622,,Bhanoli,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Tapani B.O,Branch Post Office,263622,,Bhanoli,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Thali B.O,Branch Post Office,263622,,Bhanoli,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Thikalna B.O,Branch Post Office,263623,,Bhanoli,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Airari Bisht B.O,Branch Post Office,263665,,Bhikiyasen,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Basai B.O,Branch Post Office,263661,,Bhikiyasen,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Bawari Kichar B.O,Branch Post Office,263665,,Bhikiyasen,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Bhatronjkhan S.O,Sub Post Office,263646,05966-287003,Bhikiyasen,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Bhikiyasen S.O,Sub Post Office,263667,05966-248433,Bhikiyasen,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Bisrakhet B.O,Branch Post Office,263661,,Bhikiyasen,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Chachroti B.O,Branch Post Office,263661,,Bhikiyasen,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Chaunallia S.O,Sub Post Office,263680,05966-287006,Bhikiyasen,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Daula S.O,Sub Post Office,263660,05966-253011,Bhikiyasen,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Deghat S.O,Sub Post Office,263659,05966-247124,Bhikiyasen,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Gudlekh B.O,Branch Post Office,263661,,Bhikiyasen,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Jayanteshwar Simalchaura B.O,Branch Post Office,263661,,Bhikiyasen,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Kelani B.O,Branch Post Office,263661,,Bhikiyasen,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Khadalgaon B.O,Branch Post Office,263661,,Bhikiyasen,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Kulanteshwar B.O,Branch Post Office,263661,,Bhikiyasen,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Matela S.O,Sub Post Office,263665,,Bhikiyasen,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Maulekhal S.O,Sub Post Office,263676,05966-238706,Bhikiyasen,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Nail Chaukote B.O,Branch Post Office,263665,,Bhikiyasen,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Patharkhola B.O,Branch Post Office,263661,,Bhikiyasen,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Pipalkhal B.O,Branch Post Office,263661,,Bhikiyasen,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Rudoli B.O,Branch Post Office,263661,,Bhikiyasen,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Sarikhet B.O,Branch Post Office,263661,,Bhikiyasen,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Syalde S.O,Sub Post Office,263661,05966-247423,Bhikiyasen,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Tamadhaun B.O,Branch Post Office,263661,,Bhikiyasen,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Udepur B.O,Branch Post Office,263661,,Bhikiyasen,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Bhairongkhal S.O,Sub Post Office,244718,,Bhikyasain,ALMORA,UTTARAKHAND,NAINITAL,DEHRADUN,UTTARAKHAND
Bhagoti B.O,Branch Post Office,263656,,Chaukhutia,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Bhatkote B.O,Branch Post Office,263656,,Chaukhutia,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Bheltgaon B.O,Branch Post Office,263656,,Chaukhutia,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Chhitar B.O,Branch Post Office,263656,,Chaukhutia,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Dhamdewal B.O,Branch Post Office,263656,,Chaukhutia,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Gairkhet B.O,Branch Post Office,263658,,Chaukhutia,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Ganai S.O,Sub Post Office,263656,05966-255083,Chaukhutia,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Godi B.O,Branch Post Office,263656,,Chaukhutia,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Jairambakhal B.O,Branch Post Office,263656,,Chaukhutia,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Jaurasi B.O,Branch Post Office,263656,,Chaukhutia,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Jharkote B.O,Branch Post Office,263658,,Chaukhutia,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Khatyari B.O,Branch Post Office,263656,,Chaukhutia,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Khira B.O,Branch Post Office,263656,,Chaukhutia,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Marku Bakhal B.O,Branch Post Office,263656,,Chaukhutia,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Masi S.O,Sub Post Office,263658,05966-257214,Chaukhutia,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Naikana B.O,Branch Post Office,263658,,Chaukhutia,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Naula B.O,Branch Post Office,263658,,Chaukhutia,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Panduwakhal B.O,Branch Post Office,263656,,Chaukhutia,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Rampur B.O,Branch Post Office,263656,,Chaukhutia,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Rotapani B.O,Branch Post Office,263658,,Chaukhutia,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Sanara B.O,Branch Post Office,263658,,Chaukhutia,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Taragtal B.O,Branch Post Office,263656,,Chaukhutia,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Timilkhal B.O,Branch Post Office,263658,,Chaukhutia,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Turachaura B.O,Branch Post Office,263658,,Chaukhutia,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Dwarahat S.O,Sub Post Office,263653,05966-244221,Dawarahat,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Kafara S.O,Sub Post Office,263675,,Dawarahat,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Jalali S.O,Sub Post Office,263662,,Dawaraht,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Asgoli S.O,Sub Post Office,263654,,Dwarahat,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Bagwalipokhar S.O,Sub Post Office,263621,05966-254127,Dwarahat,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Kausani Estate S.O,Sub Post Office,263620,05962-258004,Garur,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Kausani S.O,Sub Post Office,263639,05962-258034,Garur,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Anuli B.O,Branch Post Office,263625,,Jainti,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Bagswar B.O,Branch Post Office,263626,,Jainti,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Basantpur B.O,Branch Post Office,263626,,Jainti,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Bedchula B.O,Branch Post Office,263625,,Jainti,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Bhabu B.O,Branch Post Office,263626,,Jainti,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Birkham B.O,Branch Post Office,263626,,Jainti,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Chaikhan B.O,Branch Post Office,263625,,Jainti,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Chhana Kharkota B.O,Branch Post Office,263626,,Jainti,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Dharkhola B.O,Branch Post Office,263625,,Jainti,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Dhyuli B.O,Branch Post Office,263625,,Jainti,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Jainti S.O,Sub Post Office,263626,05962-275604,Jainti,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Jakh B.O,Branch Post Office,263625,,Jainti,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Jalna S.O,Sub Post Office,263625,05962-256003,Jainti,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Jhaldungra B.O,Branch Post Office,263626,,Jainti,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Mathena B.O,Branch Post Office,263625,,Jainti,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Motiapathar B.O,Branch Post Office,263625,,Jainti,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Nail B.O,Branch Post Office,263625,,Jainti,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Naura B.O,Branch Post Office,263625,,Jainti,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Pubhaon B.O,Branch Post Office,263626,,Jainti,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Rajyura B.O,Branch Post Office,263626,,Jainti,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Satyun B.O,Branch Post Office,263625,,Jainti,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Shaharphatak B.O,Branch Post Office,263625,,Jainti,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Syunai B.O,Branch Post Office,263625,,Jainti,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Aina B.O,Branch Post Office,263652,,RANIKHET,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Ajoli Malli B.O,Branch Post Office,263646,,Ranikhet,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Almiankande B.O,Branch Post Office,263645,,Ranikhet,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Amyari B.O,Branch Post Office,263645,,Ranikhet,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Bamsyun B.O,Branch Post Office,263645,,Ranikhet,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Barangal B.O,Branch Post Office,263659,,Ranikhet,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Basbhira B.O,Branch Post Office,263653,,Ranikhet,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Basot B.O,Branch Post Office,263680,,Ranikhet,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Bayeri B.O,Branch Post Office,263663,,Ranikhet,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Bhainsoli B.O,Branch Post Office,263652,,Ranikhet,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Bhaunkhal B.O,Branch Post Office,263646,,Ranikhet,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Bhujan B.O,Branch Post Office,263645,,Ranikhet,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Bilekh B.O,Branch Post Office,263663,,Ranikhet,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Binta B.O,Branch Post Office,263621,,Ranikhet,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
Bitholi B.O,Branch Post Office,263653,,Ranikhet,ALMORA,UTTARAKHAND,ALMORA,DEHRADUN,UTTARAKHAND
