OFFICE NAME,OFFICE STATUS,PINCODE,TELEPHONE NO.,TALUK,DISTRICT,STATE/U.T.,POSTAL DIVISION,POSTAL REGION,POSTAL CIRCLE
Balkalan B.O,Branch Post Office,143601,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Banian B.O,Branch Post Office,143117,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Bhagiari B.O,Branch Post Office,143301,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Bhagupura B.O,Branch Post Office,143416,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Bhagwanpura B.O,Branch Post Office,143118,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Bhai Ladhu B.O,Branch Post Office,143118,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Bhaini Rajputan B.O,Branch Post Office,143108,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Bhakna Kalan B.O,Branch Post Office,143107,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Bhalaipur Purban B.O,Branch Post Office,143201,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Bhalajola B.O,Branch Post Office,143202,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Bhangala B.O,Branch Post Office,143416,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Bhangali B.O,Branch Post Office,143601,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Bhangwan B.O,Branch Post Office,143119,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Bharowal B.O,Branch Post Office,143401,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Bhathal Bhai B.O,Branch Post Office,143409,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Bhatte Bhaini B.O,Branch Post Office,143416,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Bhattike B.O,Branch Post Office,143116,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Bhilowal Pacca B.O,Branch Post Office,143110,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Bhinder B.O,Branch Post Office,143112,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Bhittewad B.O,Branch Post Office,143101,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Bhopa Rai B.O,Branch Post Office,143107,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Bhuse B.O,Branch Post Office,143107,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Biharipura B.O,Branch Post Office,143116,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Bindiaulakh B.O,Branch Post Office,143110,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Bindisaidan B.O,Branch Post Office,143110,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Bopa Rai B.O,Branch Post Office,143416,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Brahampura B.O,Branch Post Office,143409,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Bsf Campus Bhikhiwind S.O,Sub Post Office,143306,01851-272010,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Bundala S.O,Sub Post Office,143301,0183-2326105,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Chakkare Khan B.O,Branch Post Office,143112,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Chamba Kalan B.O,Branch Post Office,143408,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Chhajanwadi B.O,Branch Post Office,143119,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Chohan B.O,Branch Post Office,143119,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Chowk Darbar Sahib S.O,Sub Post Office,143401,01852-222573,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Chowk Rattan Singh S.O,Sub Post Office,143001,0183-2506452,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Chutala B.O,Branch Post Office,143401,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Daleke B.O,Branch Post Office,143401,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Dall B.O,Branch Post Office,143305,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Devidaspura B.O,Branch Post Office,143119,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Dgardei B.O,Branch Post Office,143205,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Dhaburji B.O,Branch Post Office,143010,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Dhadupura B.O,Branch Post Office,143601,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Dhand B.O,Branch Post Office,143105,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Dhanoakalan B.O,Branch Post Office,143108,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Dhariwal B.O,Branch Post Office,143416,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Dhaul Kalan B.O,Branch Post Office,143101,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Dhianpur B.O,Branch Post Office,143201,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Dhulka B.O,Branch Post Office,143111,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Dhunda B.O,Branch Post Office,143422,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Dhundhai Wala B.O,Branch Post Office,143408,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Dibbi Pura B.O,Branch Post Office,143419,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Dinewal B.O,Branch Post Office,143406,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Dist Jail B.O,Branch Post Office,143008,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Fatahpur S.O,Sub Post Office,143009,0183-2522321,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Gharinda B.O,Branch Post Office,143107,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Gharka Buwala B.O,Branch Post Office,143408,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Ghomanpura B.O,Branch Post Office,143106,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Gilwali B.O,Branch Post Office,143022,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Goggobua B.O,Branch Post Office,143202,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Gohalwar Warpal B.O,Branch Post Office,143022,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Golden Temple S.O,Sub Post Office,143006,0183-2557624,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Grd Niwas S.O,Sub Post Office,143006,0183-2557626,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Gumtala B.O,Branch Post Office,143008,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Guru Bazar S.O,Sub Post Office,143006,0183-2557625,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Harsha Chhina B.O,Branch Post Office,143101,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Hide Market S.O,Sub Post Office,143001,0183-2557628,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Hothian B.O,Branch Post Office,143116,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Hs College S.O,Sub Post Office,143006,0183-2557629,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Iban Kalan B.O,Branch Post Office,143009,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Islamabad S.O,Sub Post Office,143001,0183-2562035,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Jaintipur S.O,Sub Post Office,143419,0183-2767021,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Jalalabad B.O,Branch Post Office,143116,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Jandiala Cb B.O,Branch Post Office,143119,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Jastarwal B.O,Branch Post Office,143102,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Jhamke B.O,Branch Post Office,143202,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Jhikalan B.O,Branch Post Office,143301,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Johal Raju Singh B.O,Branch Post Office,143401,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Kadgil B.O,Branch Post Office,143401,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Kangra Colony S.O,Sub Post Office,143001,0183-2272554,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Katra Karam Singh S.O,Sub Post Office,143006,0183-2523631,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Katra Sher Singh S.O,Sub Post Office,143006,0183-2557632,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Khabedogran B.O,Branch Post Office,143401,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Kot Atma Ram S.O,Sub Post Office,143007,0183-2491937,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Kot Ralia Ram S.O,Sub Post Office,143001,0183-2580671,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Kotla Sultan Singh B.O,Branch Post Office,143601,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Lawrence Road S.O,Sub Post Office,143001,0183-2563585,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Loharka Kalan B.O,Branch Post Office,143101,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Majith Mandi S.O,Sub Post Office,143006,0183-2557649,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Manawala Khurd B.O,Branch Post Office,143301,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Manochahal B.O,Branch Post Office,143401,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Marhana B.O,Branch Post Office,143410,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Mari Kamboke B.O,Branch Post Office,143305,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Mattewal S.O,Sub Post Office,143504,01853-260237,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Medical College S.O,Sub Post Office,143001,0183-2421095,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Meherbanapura B.O,Branch Post Office,143115,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Mehndipura B.O,Branch Post Office,143419,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Nangli B.O,Branch Post Office,143008,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Naurnagbad B.O,Branch Post Office,143401,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Nawan Kot S.O,Sub Post Office,143001,0183-2521659,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Nrw Shop S.O,Sub Post Office,143001,0183-2562042,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Nushera Nangli B.O,Branch Post Office,143008,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Palasaur B.O,Branch Post Office,143401,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Pandori Gola B.O,Branch Post Office,143401,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Pandori Ransingh B.O,Branch Post Office,143401,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Pandori Takhtmal B.O,Branch Post Office,143401,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Pandori Warraich B.O,Branch Post Office,143008,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Patti Kty S.O,Sub Post Office,143416,01851-244606,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Pindian B.O,Branch Post Office,143116,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Pratapnagar S.O,Sub Post Office,143010,0183-2582129,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Qilla Kavi Santokh B.O,Branch Post Office,143401,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Rajatal B.O,Branch Post Office,143108,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Rajoke B.O,Branch Post Office,143305,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Ram Diwali Muslama B.O,Branch Post Office,143504,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Ram Talai S.O,Sub Post Office,143001,0183-2585405,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Rampur Bhootwind B.O,Branch Post Office,143116,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Rani Ka Bagh S.O,Sub Post Office,143001,0183-2228992,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Ruriwala B.O,Branch Post Office,143408,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Rusulpur B.O,Branch Post Office,143401,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Sabhra S.O,Sub Post Office,143417,01851-257862,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Saidpur B.O,Branch Post Office,143416,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Sangna B.O,Branch Post Office,143009,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Sarangra B.O,Branch Post Office,143110,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Shahabpur B.O,Branch Post Office,143401,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Sialka B.O,Branch Post Office,143504,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Sjs Avenue S.O,Sub Post Office,143008,0183-2590385,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Sohawa B.O,Branch Post Office,143410,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Sohian Khurd B.O,Branch Post Office,143501,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Sugga B.O,Branch Post Office,143303,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Sultan Wind Gate S.O,Sub Post Office,143001,0183-2557644,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Tharu B.O,Branch Post Office,143401,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Thathgarh B.O,Branch Post Office,143009,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Thathi Khara B.O,Branch Post Office,143401,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Tut B.O,Branch Post Office,143110,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Uddoke B.O,Branch Post Office,143504,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Udhonangal B.O,Branch Post Office,143114,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Vainboin B.O,Branch Post Office,143401,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Vairowal S.O,Sub Post Office,143116,01859-279120,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Vairowal Vawian B.O,Branch Post Office,143116,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Valtoha S.O,Sub Post Office,143413,,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Vijayanagar S.O,Sub Post Office,143026,0183-2274647,.,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Ajnala S.O,Sub Post Office,143102,01858-221025,Ajnala,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Balharwal B.O,Branch Post Office,143102,,AJNALA,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Bhallapind B.O,Branch Post Office,143102,,AJNALA,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Bhoewali B.O,Branch Post Office,143102,,AJNALA,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Dahoorian B.O,Branch Post Office,143102,,AJNALA,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Dhariwal Kaler B.O,Branch Post Office,143102,,AJNALA,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Dujoowal B.O,Branch Post Office,143102,,AJNALA,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Dujowal B.O,Branch Post Office,143102,,AJNALA,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Fatehwal B.O,Branch Post Office,143102,,AJNALA,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Fatehwal B.O,Branch Post Office,143102,,AJNALA,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Gaggomahal B.O,Branch Post Office,143102,,AJNALA,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Gaggomahal B.O,Branch Post Office,143102,,AJNALA,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Gorala B.O,Branch Post Office,143102,,AJNALA,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Guru Ka Bagh B.O,Branch Post Office,143102,,AJNALA,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Jafarkot B.O,Branch Post Office,143102,,AJNALA,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
Jagdev Khurd B.O,Branch Post Office,143102,,AJNALA,AMRITSAR,PUNJAB,AMRITSAR,CHANDIGARH REGION,PUNJAB
