OFFICE NAME,OFFICE STATUS,PINCODE,TELEPHONE NO.,TALUK,DISTRICT,STATE/U.T.,POSTAL DIVISION,POSTAL REGION,POSTAL CIRCLE
Laxmipur B.O,Branch Post Office,799284,,LAXMIPUR,DHALAI,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Longtharai B.O,Branch Post Office,799275,,LONGTHARAI,DHALAI,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Maharani Bus Stop B.O,Branch Post Office,799278,,MAHARANIPUR,DHALAI,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Mainerma B.O,Branch Post Office,799275,,MAINERMA,DHALAI,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Manikbhander S.O,Sub Post Office,799287,03826-262230,MANIKBHANDER,DHALAI,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Manikpur B.O,Branch Post Office,799273,,MANIKPUR,DHALAI,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Manughat S.O,Sub Post Office,799275,03824-262225,MANUGHAT,DHALAI,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Maracherra B.O,Branch Post Office,799285,,MARACHERRA,DHALAI,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
East Masli B.O,Branch Post Office,799275,,MASLI,DHALAI,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Maslicherra B.O,Branch Post Office,799275,,MASLI,DHALAI,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Ramdurlavpur B.O,Branch Post Office,799285,,MAYACHARI,DHALAI,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Mechuria B.O,Branch Post Office,799278,,MECHURIA,DHALAI,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Mendihaor B.O,Branch Post Office,799278,,MENDIHAOR,DHALAI,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Nagbangshi B.O,Branch Post Office,799287,,NAGBANGSHI,DHALAI,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Nalicherra B.O,Branch Post Office,799204,,NALICHERRA,DHALAI,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Natinmanu B.O,Branch Post Office,799273,,NATINMANU,DHALAI,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Noagoan B.O,Branch Post Office,799285,,NOAGAON,DHALAI,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Paschim Dalucherra B.O,Branch Post Office,799278,,PASCHIM DALUCHERRA,DHALAI,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Ranipukur B.O,Branch Post Office,799284,,RANIPUKUR,DHALAI,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Salema S.O,Sub Post Office,799278,03826-263232,SALEMA,DHALAI,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Sarma S.O,Sub Post Office,799284,03826-265431,SARMA,DHALAI,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Sindhukumarpara B.O,Branch Post Office,799275,,SINDHUKUMARPARA,DHALAI,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Srirampur Lambucherra B.O,Branch Post Office,799287,,SRIRAMPUR LAMBUCHERRA,DHALAI,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Baburbazar S.O,Sub Post Office,799281,03824-223433, GOURNAGAR,NORTH TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Sayedabari B.O,Branch Post Office,799264,,AMBEDKARNAGAR,NORTH TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Anandabazar B.O,Branch Post Office,799271,,ANANDABAZAR,NORTH TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Bagbassa B.O,Branch Post Office,799253,,BAGBASSA,NORTH TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Balicherra B.O,Branch Post Office,799262,,BALICHERRA,NORTH TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Baithangbari B.O,Branch Post Office,799254,,BALIDHUM,NORTH TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Balidhum B.O,Branch Post Office,799254,,BALIDHUM,NORTH TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Algapur B.O,Branch Post Office,799253,,BARUAKANDI,NORTH TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Baruakandi B.O,Branch Post Office,799251,,BARUAKANDI,NORTH TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Purba Betcherra B.O,Branch Post Office,799264,,BETCHERRA,NORTH TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Betcherra B.O,Branch Post Office,799264,,BETCHESRRA,NORTH TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Bhagabannagar B.O,Branch Post Office,799279,,BHAGABANNAGAR,NORTH TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Bhagyapur B.O,Branch Post Office,799251,,BHAGYAPUR,NORTH TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Belianchief B.O,Branch Post Office,799269,,BHANGMUN,NORTH TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Dalugaon B.O,Branch Post Office,799280,,BILASHPUR,NORTH TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Birchandranagar B.O,Branch Post Office,799280,,BIRCHANDRANAGAR,NORTH TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Bakbaki B.O,Branch Post Office,799251,,BISHNUPUR,NORTH TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Rakhalgang B.O,Branch Post Office,799261,,BISHNUPUR,NORTH TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Hmungchuan B.O,Branch Post Office,799269,,VHAMGMUN,NORTH TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Phuldengsai B.O,Branch Post Office,799269,,VHANGMUN,NORTH TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Sailo B.O,Branch Post Office,799269,,VHANGMUN,NORTH TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Emrapassa B.O,Branch Post Office,799290,,WEST RATACEHERRA,NORTH TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Paschimratacherra B.O,Branch Post Office,799290,,WEST RATACHERRA,NORTH TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Zaithang B.O,Branch Post Office,799253,,ZAITHANG,NORTH TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Zarultali B.O,Branch Post Office,799279,,ZAMURTALI,NORTH TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Amarpur S.O,Sub Post Office,799101,03821-263233,Amarpur,SOUTH TRIPURA,TRIPURA,AGARTALA,SHILLONG HQ,NORTH EASTERN
Ampinagar S.O,Sub Post Office,799108,,Ampi,SOUTH TRIPURA,TRIPURA,AGARTALA,SHILLONG HQ,NORTH EASTERN
Anandapur S.O,Sub Post Office,799157,03823-264431,Anandapur,SOUTH TRIPURA,TRIPURA,AGARTALA,SHILLONG HQ,NORTH EASTERN
Bagma S.O,Sub Post Office,799179,,Bagma,SOUTH TRIPURA,TRIPURA,AGARTALA,SHILLONG HQ,NORTH EASTERN
Beloniya S.O,Sub Post Office,799155,03823-222220,Beloniya,SOUTH TRIPURA,TRIPURA,AGARTALA,SHILLONG HQ,NORTH EASTERN
Garjee S.O,Sub Post Office,799125,,Garjee,SOUTH TRIPURA,TRIPURA,AGARTALA,SHILLONG HQ,NORTH EASTERN
Hrishyamukh S.O,Sub Post Office,799156,03823-268256,Hrishyamukh,SOUTH TRIPURA,TRIPURA,AGARTALA,SHILLONG HQ,NORTH EASTERN
Gomti Project S.O,Sub Post Office,799104,03823-264247,Jatanbari,SOUTH TRIPURA,TRIPURA,AGARTALA,SHILLONG HQ,NORTH EASTERN
Jolaibari S.O,Sub Post Office,799141,03823-263222,Jolaibari,SOUTH TRIPURA,TRIPURA,AGARTALA,SHILLONG HQ,NORTH EASTERN
Kakraban S.O,Sub Post Office,799105,03821-265233,Kakranan,SOUTH TRIPURA,TRIPURA,AGARTALA,SHILLONG HQ,NORTH EASTERN
Manubazar S.O,Sub Post Office,799143,03823-266233,Manubazar,SOUTH TRIPURA,TRIPURA,AGARTALA,SHILLONG HQ,NORTH EASTERN
Satchand S.O,Sub Post Office,799149,,Manubazar,SOUTH TRIPURA,TRIPURA,AGARTALA,SHILLONG HQ,NORTH EASTERN
Matai S.O,Sub Post Office,799159,,Matai,SOUTH TRIPURA,TRIPURA,AGARTALA,SHILLONG HQ,NORTH EASTERN
Muhuripur S.O,Sub Post Office,799142,03823-263700,Muhuripur,SOUTH TRIPURA,TRIPURA,AGARTALA,SHILLONG HQ,NORTH EASTERN
Radhakishorepur H.O,Head Post Office,799120,03821-222405,Radhakishorepur,SOUTH TRIPURA,TRIPURA,AGARTALA,SHILLONG HQ,NORTH EASTERN
Radhanagar S.O,Sub Post Office,799153,03823-265576,Radhanagar,SOUTH TRIPURA,TRIPURA,AGARTALA,SHILLONG HQ,NORTH EASTERN
Rajnagar S.O,Sub Post Office,799150,03823-264430,Rajnagar,SOUTH TRIPURA,TRIPURA,AGARTALA,SHILLONG HQ,NORTH EASTERN
Sabroom S.O,Sub Post Office,799145,03823-270220,Sabroom,SOUTH TRIPURA,TRIPURA,AGARTALA,SHILLONG HQ,NORTH EASTERN
Santirbazar S.O,Sub Post Office,799144,03823-262224,Santirbazar,SOUTH TRIPURA,TRIPURA,AGARTALA,SHILLONG HQ,NORTH EASTERN
Gakulpur S.O,Sub Post Office,799114,03821-226845,Udaipur,SOUTH TRIPURA,TRIPURA,AGARTALA,SHILLONG HQ,NORTH EASTERN
Tripureswari Colony S.O,Sub Post Office,799013,03821-267233,Udaipur,SOUTH TRIPURA,TRIPURA,AGARTALA,SHILLONG HQ,NORTH EASTERN
Udaipur Court S.O,Sub Post Office,799116,03821-222446,Udaipur,SOUTH TRIPURA,TRIPURA,AGARTALA,SHILLONG HQ,NORTH EASTERN
Asharambari B.O,Branch Post Office,799201,,ASHARAMBARI,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Bachaibari B.O,Branch Post Office,799201,,BACHAIBARI,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Rajnagar Khowai B.O,Branch Post Office,799207,,BADLABARI,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Banbazar B.O,Branch Post Office,799201,,BANBAZAR,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Barmaidan Bazar B.O,Branch Post Office,799203,,BARAMAIDAN,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Barmura Project B.O,Branch Post Office,799205,,BARMURA,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Behalabari B.O,Branch Post Office,799201,,BEHALABARI,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Bdelchedrra B.O,Branch Post Office,799201,,BELCHERRA,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Bharatsardarbari B.O,Branch Post Office,799207,,BHARATSARDARBARI,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Birendranagar S.O,Sub Post Office,799045,0381-2346233,Birendranagar,WEST TRIPURA,TRIPURA,AGARTALA,SHILLONG HQ,NORTH EASTERN
Bishalgarh S.O,Sub Post Office,799102,0381-2361242,Bishalgarh,WEST TRIPURA,TRIPURA,AGARTALA,SHILLONG HQ,NORTH EASTERN
Harishnagar Camp S.O,Sub Post Office,799100,,Bishalgarh,WEST TRIPURA,TRIPURA,AGARTALA,SHILLONG HQ,NORTH EASTERN
Bishramganj S.O,Sub Post Office,799103,0381-2367233,Bishramganj,WEST TRIPURA,TRIPURA,AGARTALA,SHILLONG HQ,NORTH EASTERN
Boxonagar S.O,Sub Post Office,799106,,Boxonagar,WEST TRIPURA,TRIPURA,AGARTALA,SHILLONG HQ,NORTH EASTERN
Brahmacherra B.O,Branch Post Office,799205,,BRAHMACHERRA,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Chakmaghat B.O,Branch Post Office,799205,,CHAKMAGHAT,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Chankhala B.O,Branch Post Office,799207,,CHANKHALA,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Chebri S.O,Sub Post Office,799207,03825-222540,CHEBRI,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Baijalbari B.O,Branch Post Office,799207,,DAKSHIN PADMABIL,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Durgapur B.O,Branch Post Office,799203,,DURGAPUR,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Kalyanpur T. E B.O,Branch Post Office,799203,,DWARIKAPUR,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Gakulbari B.O,Branch Post Office,799201,,GAKULBARI,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Uttar Gakulnagar B.O,Branch Post Office,799205,,GAKULNAGAR,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Ganki B.O,Branch Post Office,799201,,GANKI,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Ghilatali B.O,Branch Post Office,799203,,GHILATALI,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Tripura Engineering College S.O,Sub Post Office,799055,,Girania,WEST TRIPURA,TRIPURA,AGARTALA,SHILLONG HQ,NORTH EASTERN
Golabari B.O,Branch Post Office,799205,,GOLABARI,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Hadrai B.O,Branch Post Office,799205,,HADRAI,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Howaibari B.O,Branch Post Office,799205,,HOWAIBARI,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Kalyanpur S.O,Sub Post Office,799203,03825-261225,KALYANPUR,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Paschim Kalyanpur B.O,Branch Post Office,799203,,KALYANPUR,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Kamalghat S.O,Sub Post Office,799210,0381-2865331,Kamalghat,WEST TRIPURA,TRIPURA,AGARTALA,SHILLONG HQ,NORTH EASTERN
Karailong B.O,Branch Post Office,799205,,KARAILONG,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Kathalia S.O,Sub Post Office,799132,,Kathalia,WEST TRIPURA,TRIPURA,AGARTALA,SHILLONG HQ,NORTH EASTERN
Khasiamangal B.O,Branch Post Office,799205,,KHASIAMANGAL,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Khayerpur S.O,Sub Post Office,799008,0381-2395455,Khayerpur,WEST TRIPURA,TRIPURA,AGARTALA,SHILLONG HQ,NORTH EASTERN
Khowai Court S.O,Sub Post Office,799202,03825-222606,KHOWAI,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Khowai S.O,Sub Post Office,799201,03825-222227,KHOWAI,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Khowai T. E B.O,Branch Post Office,799201,,KHOWAI,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Subashpark B.O,Branch Post Office,799201,,KHOWAI,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Paschim Kunjaban B.O,Branch Post Office,799203,,KUNJABAN,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Gouranga Tilla B.O,Branch Post Office,799207,,LAKSHMINARAYAN PUR,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Mongtukupara B.O,Branch Post Office,799205,,MADHYA KRISHNAPUR,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Maharanipur B.O,Branch Post Office,799205,,MAHARANIPUR,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Maigonga B.O,Branch Post Office,799205,,MAIGONGA,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Melaghar S.O,Sub Post Office,799115,0381-2524233,Melaghar,WEST TRIPURA,TRIPURA,AGARTALA,SHILLONG HQ,NORTH EASTERN
Mohanpur S.O,Sub Post Office,799211,0381-2343233,Mohanpur,WEST TRIPURA,TRIPURA,AGARTALA,SHILLONG HQ,NORTH EASTERN
Moharcherra B.O,Branch Post Office,799203,,MOHARCHERRA,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Nunacherra B.O,Branch Post Office,799205,,NUNACHERRA,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Paglabari B.O,Branch Post Office,799207,,PAGLABARI,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Paharmora B.O,Branch Post Office,799201,,PAHARMORA,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Ramdayal Lendless Colony B.O,Branch Post Office,799203,,PASCHIM DDWARIKAPUR,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Karingicherra B.O,Branch Post Office,799201,,PASCHIM KARINGICHERRA,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Paschim Laxmicherra B.O,Branch Post Office,799201,,PASCHIM LAXMICHERRA,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Agagartilla B.O,Branch Post Office,799201,,PASCHIM SONATALA,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Paschim Belcherra B.O,Branch Post Office,799201,,PASCHIMBELCHERRA,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Dwarikapur B.O,Branch Post Office,799203,,PASCHIMKALYANPUR,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Dakshin Promode L. L.Colony B.O,Branch Post Office,799203,,PROMODENAGAR,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Uttat Pulinpur B.O,Branch Post Office,799203,,PULINPUR,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
East Bachaibari B.O,Branch Post Office,799201,,PURBA BACHAIBARI,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Champahaor B.O,Branch Post Office,799201,,RAMCHANDRAGHAT,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Ramchandraghat B.O,Branch Post Office,799207,,RAMCHANDRAGHAT,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Ranirbazar S.O,Sub Post Office,799035,0381-2396206,Ranirbazar,WEST TRIPURA,TRIPURA,AGARTALA,SHILLONG HQ,NORTH EASTERN
Ratanpurbazar B.O,Branch Post Office,799201,,RATAPUR,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Ratia B.O,Branch Post Office,799203,,RATIA,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Rupacherra B.O,Branch Post Office,799205,,RUPACHERRA,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
