OFFICE NAME,OFFICE STATUS,PINCODE,TELEPHONE NO.,TALUK,DISTRICT,STATE/U.T.,POSTAL DIVISION,POSTAL REGION,POSTAL CIRCLE
Ala S.O,Sub Post Office,689126,,CHENGANNUR,ALAPPUZHA,KERALA,TIRUVALLA,TRIVANDRUM  HQ,KERALA
Angadical Chengannur S.O,Sub Post Office,689122,,CHENGANNUR,ALAPPUZHA,KERALA,TIRUVALLA,TRIVANDRUM  HQ,KERALA
Areekara B.O,Branch Post Office,689505,,CHENGANNUR,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Bhudhanoor B.O,Branch Post Office,689510,,CHENGANNUR,ALAPPUZHA,KERALA,TIRUVALLA,TRIVANDRUM  HQ,KERALA
Chengannur H.O,Head Post Office,689121,,CHENGANNUR,ALAPPUZHA,KERALA,TIRUVALLA,TRIVANDRUM  HQ,KERALA
Chengannur RS S.O,Sub Post Office,689121,,CHENGANNUR,ALAPPUZHA,KERALA,TIRUVALLA,TRIVANDRUM  HQ,KERALA
Cheriyanadu S.O,Sub Post Office,689511,,CHENGANNUR,ALAPPUZHA,KERALA,TIRUVALLA,TRIVANDRUM  HQ,KERALA
Edanad B.O,Branch Post Office,689123,,CHENGANNUR,ALAPPUZHA,KERALA,TIRUVALLA,TRIVANDRUM  HQ,KERALA
Elanjimel B.O,Branch Post Office,689511,,CHENGANNUR,ALAPPUZHA,KERALA,TIRUVALLA,TRIVANDRUM  HQ,KERALA
Ennakkad S.O,Sub Post Office,689624,0479-2466284,CHENGANNUR,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Eramallikkara B.O,Branch Post Office,689109,,CHENGANNUR,ALAPPUZHA,KERALA,TIRUVALLA,TRIVANDRUM  HQ,KERALA
Eramathoor B.O,Branch Post Office,689622,,CHENGANNUR,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Kallisserry S.O,Sub Post Office,689124,,CHENGANNUR,ALAPPUZHA,KERALA,TIRUVALLA,TRIVANDRUM  HQ,KERALA
Karakkad S.O,Sub Post Office,689504,0479-2424730,CHENGANNUR,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Kodukulanji S.O,Sub Post Office,689508,0479-2369232,CHENGANNUR,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Kollakadavu S.O,Sub Post Office,690509,0479-2352235,CHENGANNUR,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Kotta B.O,Branch Post Office,689504,,CHENGANNUR,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Kozhuvallur S.O,Sub Post Office,689521,0479-2369250,CHENGANNUR,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Kuttemperur S.O,Sub Post Office,689625,0479-2314285,CHENGANNUR,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Mampra B.O,Branch Post Office,689508,,CHENGANNUR,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Mannar S.O,Sub Post Office,689622,0479-2312230,CHENGANNUR,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Mulakuzha S.O,Sub Post Office,689505,0479-2469380,CHENGANNUR,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Mundancavu B.O,Branch Post Office,689124,,CHENGANNUR,ALAPPUZHA,KERALA,TIRUVALLA,TRIVANDRUM  HQ,KERALA
Neduvaramkodu B.O,Branch Post Office,689508,,CHENGANNUR,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Olakettiambalam S.O,Sub Post Office,690510,0479-2302470,CHENGANNUR,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Pandanad North B.O,Branch Post Office,689124,,CHENGANNUR,ALAPPUZHA,KERALA,TIRUVALLA,TRIVANDRUM  HQ,KERALA
Pavukara B.O,Branch Post Office,689622,,CHENGANNUR,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Pennukkara S.O,Sub Post Office,689520,0479-2368330,CHENGANNUR,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Peringala-mulakuzha B.O,Branch Post Office,689505,,CHENGANNUR,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Peringilipuram B.O,Branch Post Office,689624,,CHENGANNUR,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Perisserry S.O,Sub Post Office,689126,,CHENGANNUR,ALAPPUZHA,KERALA,TIRUVALLA,TRIVANDRUM  HQ,KERALA
Piralassery B.O,Branch Post Office,689122,,CHENGANNUR,ALAPPUZHA,KERALA,TIRUVALLA,TRIVANDRUM  HQ,KERALA
Poomala B.O,Branch Post Office,689520,,CHENGANNUR,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Puliyoor S.O,Sub Post Office,689510,,CHENGANNUR,ALAPPUZHA,KERALA,TIRUVALLA,TRIVANDRUM  HQ,KERALA
Punthala B.O,Branch Post Office,689509,,CHENGANNUR,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Puthencavu S.O,Sub Post Office,689123,,CHENGANNUR,ALAPPUZHA,KERALA,TIRUVALLA,TRIVANDRUM  HQ,KERALA
Thonackad B.O,Branch Post Office,689511,,CHENGANNUR,ALAPPUZHA,KERALA,TIRUVALLA,TRIVANDRUM  HQ,KERALA
Tiruvanvandur S.O,Sub Post Office,689109,,CHENGANNUR,ALAPPUZHA,KERALA,TIRUVALLA,TRIVANDRUM  HQ,KERALA
Vazharmangalam S.O,Sub Post Office,689125,,CHENGANNUR,ALAPPUZHA,KERALA,TIRUVALLA,TRIVANDRUM  HQ,KERALA
Venmony S.O,Sub Post Office,689509,0479-2352231,CHENGANNUR,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Andhakaranazhy B.O,Branch Post Office,688531,,CHERTHALA,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Arookutty S.O,Sub Post Office,688535,0478-2872107,CHERTHALA,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Arthingal S.O,Sub Post Office,688530,0478-2572112,CHERTHALA,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Chandiroor S.O,Sub Post Office,688547,0478-2872102,CHERTHALA,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Cherthala Cutcherry S.O,Sub Post Office,688524,0478-2813093,CHERTHALA,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Cherthala H.O,Head Post Office,688524,0478-2813008,CHERTHALA,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Cherthala South S.O,Sub Post Office,688552,,CHERTHALA,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Chethy B.O,Branch Post Office,688530,,CHERTHALA,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Eramullur S.O,Sub Post Office,688587,0478-2872103,CHERTHALA,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Ezhupunna S.O,Sub Post Office,688548,0478-2872104,CHERTHALA,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Ezhupunna South S.O,Sub Post Office,688550,0478-2872105,CHERTHALA,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Kadakkarapally S.O,Sub Post Office,688529,0478-2813124,CHERTHALA,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Kalavamkodam B.O,Branch Post Office,688524,,CHERTHALA,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Kanichukulangara S.O,Sub Post Office,688544,0478-2862360,CHERTHALA,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Kannankara B.O,Branch Post Office,688527,,CHERTHALA,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Karikad B.O,Branch Post Office,688527,,CHERTHALA,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Kochuramapuram S.O,Sub Post Office,688556,0478-2813176,CHERTHALA,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Kokothamangalam S.O,Sub Post Office,688583,0478-2813041,CHERTHALA,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Kuruppankulangara B.O,Branch Post Office,688539,,CHERTHALA,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Kuthiathode S.O,Sub Post Office,688533,0478-2562223,CHERTHALA,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Manappuram S.O,Sub Post Office,688558,0478-2532304,CHERTHALA,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Mararikulam North S.O,Sub Post Office,688549,0478-2862325,CHERTHALA,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Maruthorvattom S.O,Sub Post Office,688545,,CHERTHALA,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Mayithara Market S.O,Sub Post Office,688539,0478-2813074,CHERTHALA,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Muhamma S.O,Sub Post Office,688525,0478-2862335,CHERTHALA,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Muttathiparambu B.O,Branch Post Office,688527,,CHERTHALA,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Naduathunagar S.O,Sub Post Office,688559,0478-2872108,CHERTHALA,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Olavaipu B.O,Branch Post Office,688526,,CHERTHALA,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Pallippuram S.O,Sub Post Office,688541,0478-2552223,CHERTHALA,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Pallithode S.O,Sub Post Office,688584,0478-2562253,CHERTHALA,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Panavally S.O,Sub Post Office,688566,0478-2522253,CHERTHALA,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Parayakad B.O,Branch Post Office,688540,,CHERTHALA,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Pattanacaud S.O,Sub Post Office,688531,0478-2592221,CHERTHALA,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Perumbalam S.O,Sub Post Office,688570,0478-2512209,CHERTHALA,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Poochackal S.O,Sub Post Office,688526,0478-2532223,CHERTHALA,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Sethulekshmipuram S.O,Sub Post Office,688523,0478-2862325,CHERTHALA,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Sreenarayapuram S.O,Sub Post Office,688582,0478-2862405,CHERTHALA,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Thaickal S.O,Sub Post Office,688554,0478-2572048,CHERTHALA,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Thanneermukkom S.O,Sub Post Office,688527,0478-2582240,CHERTHALA,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Thirumalabhagom S.O,Sub Post Office,688540,0478-2562273,CHERTHALA,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Thirunallur S.O,Sub Post Office,688557,0478-2813036,CHERTHALA,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Thuravoor S.O,Sub Post Office,688532,0478-2562221,CHERTHALA,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Thuravoor South B.O,Branch Post Office,688532,,CHERTHALA,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Thycattussery S.O,Sub Post Office,688528,0478-2532221,CHERTHALA,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Trichattukulam S.O,Sub Post Office,688581,0478-2872110,CHERTHALA,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Vaduthala Jetty B.O,Branch Post Office,688535,,CHERTHALA,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Valamnagalam B.O,Branch Post Office,688532,,CHERTHALA,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Varanadu S.O,Sub Post Office,688543,0478-2813019,CHERTHALA,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Varanam S.O,Sub Post Office,688555,0478-2582230,CHERTHALA,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Vayalar S.O,Sub Post Office,688536,0478-2592263,CHERTHALA,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Vettackal S.O,Sub Post Office,688587,0478-2592261,CHERTHALA,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Arror S.O,Sub Post Office,688534,0478-2872101,CHERTHLA,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Karuvatta North B.O,Branch Post Office,690517,,KARTHIGAPALLY,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Akamkudy B.O,Branch Post Office,690513,,KARTHIKAPPALLY,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Arattupuzha North B.O,Branch Post Office,690515,,KARTHIKAPPALLY,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Arattupuzha S.O,Sub Post Office,690565,0479-2488215,KARTHIKAPPALLY,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Ayaparambu B.O,Branch Post Office,690517,,KARTHIKAPPALLY,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Cheppaud S.O,Sub Post Office,690507,0479-2473721,KARTHIKAPPALLY,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Cheruthana S.O,Sub Post Office,690563,0479-2413278,KARTHIKAPPALLY,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Chingoli S.O,Sub Post Office,690532,0479-2485731,KARTHIKAPPALLY,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Choolatheruvu B.O,Branch Post Office,690506,,KARTHIKAPPALLY,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Erickavu B.O,Branch Post Office,690516,,KARTHIKAPPALLY,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Eruva S.O,Sub Post Office,690564,0479-2442364,KARTHIKAPPALLY,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Evur S.O,Sub Post Office,690553,0479-2401765,KARTHIKAPPALLY,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Govindamuttom B.O,Branch Post Office,690527,,KARTHIKAPPALLY,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Haripad S.O,Sub Post Office,690514,0479-2412622,KARTHIKAPPALLY,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Kandallur S.O,Sub Post Office,690535,0479-2431421,KARTHIKAPPALLY,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Kareelakulangara S.O,Sub Post Office,690572,0479-2435347,KARTHIKAPPALLY,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Karthikappally S.O,Sub Post Office,690516,0479-2485623,KARTHIKAPPALLY,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Karuvatta S.O,Sub Post Office,690517,0479-2492224,KARTHIKAPPALLY,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Kayangulam College S.O,Sub Post Office,690502,0479-2442140,KARTHIKAPPALLY,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Kayangulam H.O,Head Post Office,690502,0479-2443496,KARTHIKAPPALLY,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Keerikad S.O,Sub Post Office,690508,0479-2474506,KARTHIKAPPALLY,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Krishnapuram S.O,Sub Post Office,690533,0479-2443652,KARTHIKAPPALLY,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Kumarapuram S.O,Sub Post Office,690548,0479-2412701,KARTHIKAPPALLY,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Mahadevikadu S.O,Sub Post Office,690555,0479-2482045,KARTHIKAPPALLY,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Mangalam B.O,Branch Post Office,690515,,KARTHIKAPPALLY,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Mannarasala S.O,Sub Post Office,690550,0479-2412631,KARTHIKAPPALLY,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Muthukulam S.O,Sub Post Office,690560,0479-2474196,KARTHIKAPPALLY,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Muthukulam South S.O,Sub Post Office,690506,0479-2472040,KARTHIKAPPALLY,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Muttom-alleppey S.O,Sub Post Office,690511,0479-2401624,KARTHIKAPPALLY,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Naduvattom B.O,Branch Post Office,690512,,KARTHIKAPPALLY,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Nangiarkulangara S.O,Sub Post Office,690513,0479-2412698,KARTHIKAPPALLY,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Pallana B.O,Branch Post Office,690515,,KARTHIKAPPALLY,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Pallipad S.O,Sub Post Office,690512,0479-2409798,KARTHIKAPPALLY,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Pandy B.O,Branch Post Office,690517,,KARTHIKAPPALLY,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Pathiyoor S.O,Sub Post Office,690552,0479-2349412,KARTHIKAPPALLY,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Pattolimarket S.O,Sub Post Office,690531,0479-2430216,KARTHIKAPPALLY,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Payipad S.O,Sub Post Office,690556,0479-2319651,KARTHIKAPPALLY,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Perungala S.O,Sub Post Office,690559,0479-2442459,KARTHIKAPPALLY,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Puthiyavila B.O,Branch Post Office,690531,,KARTHIKAPPALLY,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Puthuppally S.O,Sub Post Office,690527,0479-2442951,KARTHIKAPPALLY,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Thamallackal North B.O,Branch Post Office,690514,,KARTHIKAPPALLY,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Thamallackal S.O,Sub Post Office,690549,,KARTHIKAPPALLY,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Thrikkunnapuzha S.O,Sub Post Office,690515,0479-2482021,KARTHIKAPPALLY,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Valiyaparambu S.O,Sub Post Office,690566,0479-2432050,KARTHIKAPPALLY,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Valiyazheekkal B.O,Branch Post Office,690535,,KARTHIKAPPALLY,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Veeyapuram B.O,Branch Post Office,690514,,KARTHIKAPPALLY,ALAPPUZHA,KERALA,MAVELIKARA,KOCHI,KERALA
Neervilakom B.O,Branch Post Office,689122,,KOZHENCHERRY,ALAPPUZHA,KERALA,TIRUVALLA,TRIVANDRUM  HQ,KERALA
Anaprambal North S.O,Sub Post Office,689577,,KUTTANAD,ALAPPUZHA,KERALA,TIRUVALLA,TRIVANDRUM  HQ,KERALA
Anaprambal S.O,Sub Post Office,689576,,KUTTANAD,ALAPPUZHA,KERALA,TIRUVALLA,TRIVANDRUM  HQ,KERALA
Champakulam East B.O,Branch Post Office,688505,,KUTTANAD,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Champakulam S.O,Sub Post Office,688505,0477-2736241,KUTTANAD,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Changankary S.O,Sub Post Office,689579,,KUTTANAD,ALAPPUZHA,KERALA,TIRUVALLA,TRIVANDRUM  HQ,KERALA
Chathurthiakary B.O,Branch Post Office,688502,,KUTTANAD,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Chempumpuram B.O,Branch Post Office,688505,,KUTTANAD,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Chennamkary B.O,Branch Post Office,688501,,KUTTANAD,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Chennamkary East B.O,Branch Post Office,688506,,KUTTANAD,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
Cherukara Kuttanad B.O,Branch Post Office,688506,,KUTTANAD,ALAPPUZHA,KERALA,ALLEPPEY,KOCHI,KERALA
