OFFICE NAME,OFFICE STATUS,PINCODE,TELEPHONE NO.,TALUK,DISTRICT,STATE/U.T.,POSTAL DIVISION,POSTAL REGION,POSTAL CIRCLE
Bicholim Industrial Estate S.O,Sub Post Office,403529,0832-2362006,BICHOLIM,NORTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Bicholim S.O,Sub Post Office,403504,0832-2363739,BICHOLIM,NORTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Carapur B.O,Branch Post Office,403505,,BICHOLIM,NORTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Cudne B.O,Branch Post Office,403505,,BICHOLIM,NORTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Dodamarg B.O,Branch Post Office,403503,,BICHOLIM,NORTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Maulinge B.O,Branch Post Office,403504,,BICHOLIM,NORTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Mayem B.O,Branch Post Office,403504,,BICHOLIM,NORTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Morlem B.O,Branch Post Office,403505,,BICHOLIM,NORTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Mulgao B.O,Branch Post Office,403503,,BICHOLIM,NORTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Nanora B.O,Branch Post Office,403503,,BICHOLIM,NORTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Navelim B.O,Branch Post Office,403505,,BICHOLIM,NORTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Pilgao B.O,Branch Post Office,403504,,BICHOLIM,NORTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Pratapnagar Harvale B.O,Branch Post Office,403505,,BICHOLIM,NORTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Curchorem S.O,Sub Post Office,403706,0832-2650599,QUEPEM,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Fatorpa B.O,Branch Post Office,403703,,QUEPEM,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Pirla B.O,Branch Post Office,403705,,QUEPEM,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Quepem S.O,Sub Post Office,403705,0832-2662240,QUEPEM,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Sirvoi B.O,Branch Post Office,403705,,QUEPEM,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Xeldem B.O,Branch Post Office,403705,,QUEPEM,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Xelvona B.O,Branch Post Office,403706,,QUEPEM,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Ambelim B.O,Branch Post Office,403723,,SALCATE,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Aquem S.O,Sub Post Office,403601,0832-2765372,SALCETE,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Assolda B.O,Branch Post Office,403714,,SALCETE,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Assolna S.O,Sub Post Office,403701,0832-2773212,SALCETE,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Balli B.O,Branch Post Office,403703,,SALCETE,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Benaulim S.O,Sub Post Office,403716,0832-2770173,SALCETE,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Betalbhatim B.O,Branch Post Office,403713,,SALCETE,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Betul S.O,Sub Post Office,403603,,SALCETE,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Camurlim B.O,Branch Post Office,403718,,SALCETE,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Cansaulim S.O,Sub Post Office,403712,0832-2754022,SALCETE,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Carmona S.O,Sub Post Office,403717,0832-2745340,SALCETE,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Cavelossim S.O,Sub Post Office,403731,0832-2871444,SALCETE,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Cavorim B.O,Branch Post Office,403714,,SALCETE,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Chandor S.O,Sub Post Office,403714,0832-2784221,SALCETE,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Chinchinim S.O,Sub Post Office,403715,0832-2863213,SALCETE,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Colva S.O,Sub Post Office,403708,0832-2788505,SALCETE,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Cortalim S.O,Sub Post Office,403710,0832-2550239,SALCETE,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Curtorim S.O,Sub Post Office,403709,0832-2786213,SALCETE,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Davorlim B.O,Branch Post Office,403707,,SALCETE,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Dramapur S.O,Sub Post Office,403725,0832-2766074,SALCETE,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Fatorda S.O,Sub Post Office,403602,0832-2741021,SALCETE,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Gandhi Market Complex Margao S.O,Sub Post Office,403601,0832-2726810,SALCETE,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Gogol S.O,Sub Post Office,403601,,SALCETE,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Guirdolim PSSK B.O,Branch Post Office,403714,,SALCETE,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Loutolim S.O,Sub Post Office,403718,0832-2777021,SALCETE,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Macazana B.O,Branch Post Office,403709,,SALCETE,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Majorda S.O,Sub Post Office,403713,,SALCETE,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Morpirla B.O,Branch Post Office,403703,,SALCETE,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Nagao B.O,Branch Post Office,403722,,SALCETE,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Navelim Camp S.O,Sub Post Office,403729,,SALCETE,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Navelim S.O,Sub Post Office,403707,0832-2725532,SALCETE,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Nuvem S.O,Sub Post Office,403604,,SALCETE,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Orlim S.O,Sub Post Office,403724,0832-2745140,SALCETE,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Raia S.O,Sub Post Office,403720,0832-2776180,SALCETE,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Sem-rachol  Soso S.O,Sub Post Office,403719,,SALCETE,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Seraulim B.O,Branch Post Office,403708,,SALCETE,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
St. Jose De Areal S.O,Sub Post Office,403709,0832-2861342,SALCETE,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Talaulim B.O,Branch Post Office,403707,,SALCETE,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Utorda B.O,Branch Post Office,403713,,SALCETE,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Vanelim B.O,Branch Post Office,403708,,SALCETE,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Varca S.O,Sub Post Office,403721,0832-2745033,SALCETE,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Velim S.O,Sub Post Office,403723,0832-2773202,SALCETE,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Velsao PSSK B.O,Branch Post Office,403712,,SALCETE,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Verna S.O,Sub Post Office,403722,0832-2782382,SALCETE,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Veroda B.O,Branch Post Office,403703,,SALCETE,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Margao H.O,Head Post Office,403601,0832-2715791,SALCETTE,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Betul B.O,Branch Post Office,403723,,SALSATE,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Bati B.O,Branch Post Office,403704,,SANGAUM,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Calem B.O,Branch Post Office,403704,,SANGAUM,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Curdi B.O,Branch Post Office,403704,,SANGAUM,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Molcarnem B.O,Branch Post Office,403704,,SANGAUM,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Netorlim B.O,Branch Post Office,403704,,SANGAUM,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Rivona B.O,Branch Post Office,403705,,SANGAUM,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Ugvem B.O,Branch Post Office,403704,,SANGAUM,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Valkini B.O,Branch Post Office,403704,,SANGAUM,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Mollem B.O,Branch Post Office,403410,,SANGUEM,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Sanguem S.O,Sub Post Office,403704,0832-2604244,SANGUEM,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Sigao B.O,Branch Post Office,403410,,SANGUEM,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Amona B.O,Branch Post Office,403107,,SANQUELIM,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
Cundiam B.O,Branch Post Office,403115,,TISWADI,SOUTH GOA,GOA,GOA,GOA-PANAJI,MAHARASHTRA
