OFFICE NAME,OFFICE STATUS,PINCODE,TELEPHONE NO.,TALUK,DISTRICT,STATE/U.T.,POSTAL DIVISION,POSTAL REGION,POSTAL CIRCLE
Ghotia B.O,Branch Post Office,494010,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Guria B.O,Branch Post Office,494224,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Hatkachora B.O,Branch Post Office,494001,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Iti Bastar B.O,Branch Post Office,494223,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Jagdalpur H.O,Head Post Office,494001,07782-222390,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Jagdalpur Kutchery S.O,Sub Post Office,494001,07782-221490,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Jagdalpur Rly Colony S.O,Sub Post Office,494001,07782-223830,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Jagdalpur Sadar Bzr S.O,Sub Post Office,494001,07782-224750,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Jaibel B.O,Branch Post Office,494224,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Jaitgiri B.O,Branch Post Office,494222,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Kachnar B.O,Branch Post Office,494221,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Kaknar B.O,Branch Post Office,494010,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Karanji B.O,Branch Post Office,494005,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Karitgaon B.O,Branch Post Office,494221,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Karpawand B.O,Branch Post Office,494222,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Kesarpal B.O,Branch Post Office,494224,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Khorkosa B.O,Branch Post Office,494223,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Kinjoli B.O,Branch Post Office,494222,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Kodenar B.O,Branch Post Office,494442,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Kohkapal B.O,Branch Post Office,494221,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Kolawali B.O,Branch Post Office,494222,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Kolchur B.O,Branch Post Office,494223,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Korta B.O,Branch Post Office,494222,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Kumhali B.O,Branch Post Office,494224,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Kumharawand B.O,Branch Post Office,494005,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Kumharsandra B.O,Branch Post Office,494442,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Kumhli B.O,Branch Post Office,494010,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Kurandi B.O,Branch Post Office,494001,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Kurenga B.O,Branch Post Office,494005,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Kuruspal B.O,Branch Post Office,494010,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Kuthar B.O,Branch Post Office,494010,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Lamker B.O,Branch Post Office,494223,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Lohandiguda S.O,Sub Post Office,494010,07859-288230,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Madhota B.O,Branch Post Office,494223,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Madlapal B.O,Branch Post Office,494224,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Madpal B.O,Branch Post Office,494001,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Malgaon B.O,Branch Post Office,494221,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Mangnar B.O,Branch Post Office,494222,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Mardum B.O,Branch Post Office,494010,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Markel B.O,Branch Post Office,494001,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Matnar B.O,Branch Post Office,494010,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Matnar B.O,Branch Post Office,494222,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Michnar B.O,Branch Post Office,494442,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Mohlai B.O,Branch Post Office,494224,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Mongrapal B.O,Branch Post Office,494223,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Muli B.O,Branch Post Office,494222,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Mundagaon B.O,Branch Post Office,494224,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Mutanpal B.O,Branch Post Office,494442,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Nagarnaar B.O,Branch Post Office,494001,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Nalpawand B.O,Branch Post Office,494221,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Nangur B.O,Branch Post Office,494001,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Narayanpal B.O,Branch Post Office,494010,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Neganar B.O,Branch Post Office,494442,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Netanaar B.O,Branch Post Office,494001,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Niyanaar B.O,Branch Post Office,494001,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Pahurbel B.O,Branch Post Office,494222,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Pandripani B.O,Branch Post Office,494001,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Parapur B.O,Branch Post Office,494010,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Puspal B.O,Branch Post Office,494001,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Raikot B.O,Branch Post Office,494442,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Rajnagar B.O,Branch Post Office,494222,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Ratenga B.O,Branch Post Office,494010,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Retawand B.O,Branch Post Office,494223,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Rotma B.O,Branch Post Office,494223,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Sadgud B.O,Branch Post Office,494001,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Salemeta B.O,Branch Post Office,494224,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Sandkarmari B.O,Branch Post Office,494222,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Sargipal B.O,Branch Post Office,494222,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Satosa B.O,Branch Post Office,494224,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Seoni B.O,Branch Post Office,494224,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Singanpur B.O,Branch Post Office,494005,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Sirisguda B.O,Branch Post Office,494010,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Sonarpal B.O,Branch Post Office,494224,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Sonpur B.O,Branch Post Office,494222,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Sorgaon B.O,Branch Post Office,494224,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Sudhapal B.O,Branch Post Office,494010,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Talnar B.O,Branch Post Office,494221,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Talur B.O,Branch Post Office,494223,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Taragaon B.O,Branch Post Office,494010,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Tarapur B.O,Branch Post Office,494221,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Telemarenga B.O,Branch Post Office,494442,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Titirgaon B.O,Branch Post Office,494005,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Tokapal Rajoor S.O,Sub Post Office,494442,07782-263333,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Usari B.O,Branch Post Office,494224,,JAGDALPUR,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Adenga B.O,Branch Post Office,494331,,KESHKAL,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Alor B.O,Branch Post Office,494228,,KESHKAL,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Amabeda B.O,Branch Post Office,494230,,KESHKAL,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Arandi B.O,Branch Post Office,494230,,KESHKAL,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Arra B.O,Branch Post Office,494230,,KESHKAL,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Badagaon B.O,Branch Post Office,494230,,KESHKAL,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Bade Rajpur B.O,Branch Post Office,494347,,KESHKAL,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Badedongar B.O,Branch Post Office,494228,,KESHKAL,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Badekhauli B.O,Branch Post Office,494230,,KESHKAL,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Bangaon B.O,Branch Post Office,494228,,KESHKAL,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Banjoda B.O,Branch Post Office,494230,,KESHKAL,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Banskote B.O,Branch Post Office,494347,,KESHKAL,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Barkai B.O,Branch Post Office,494228,,KESHKAL,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Bhandarseoni B.O,Branch Post Office,494229,,KESHKAL,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Bhanpuri B.O,Branch Post Office,494229,,KESHKAL,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Binjhe B.O,Branch Post Office,494230,,KESHKAL,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Cherbeda B.O,Branch Post Office,494230,,KESHKAL,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Choteodagaon B.O,Branch Post Office,494230,,KESHKAL,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Dhanora B.O,Branch Post Office,494230,,KESHKAL,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Eragaon B.O,Branch Post Office,494230,,KESHKAL,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Ghutkel B.O,Branch Post Office,494347,,KESHKAL,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Hirri B.O,Branch Post Office,494229,,KESHKAL,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Jodekera B.O,Branch Post Office,494228,,KESHKAL,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Juganikalar B.O,Branch Post Office,494229,,KESHKAL,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Kaurgaon B.O,Branch Post Office,494347,,KESHKAL,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Keshkal S.O,Sub Post Office,494331,07848-259220,KESHKAL,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Khalari B.O,Branch Post Office,494347,,KESHKAL,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Khetarpal B.O,Branch Post Office,494230,,KESHKAL,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Kohkameta B.O,Branch Post Office,494331,,KESHKAL,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Kongud B.O,Branch Post Office,494230,,KESHKAL,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Kopra B.O,Branch Post Office,494347,,KESHKAL,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Kotpad B.O,Branch Post Office,494228,,KESHKAL,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Lihagaon B.O,Branch Post Office,494347,,KESHKAL,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Lubha B.O,Branch Post Office,494228,,KESHKAL,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Manghiatgaon B.O,Branch Post Office,494228,,KESHKAL,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Marangpuri B.O,Branch Post Office,494347,,KESHKAL,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Nagarbeda B.O,Branch Post Office,494230,,KESHKAL,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Piprabahigaon S.O,Sub Post Office,494230,07848-258444,KESHKAL,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Piprakhas B.O,Branch Post Office,494230,,KESHKAL,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Randhna B.O,Branch Post Office,494228,,KESHKAL,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Salna B.O,Branch Post Office,494347,,KESHKAL,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Sawala B.O,Branch Post Office,494230,,KESHKAL,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Sikagaon B.O,Branch Post Office,494230,,KESHKAL,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Singanpur B.O,Branch Post Office,494331,,KESHKAL,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Taraibeda B.O,Branch Post Office,494230,,KESHKAL,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Tenwsa B.O,Branch Post Office,494347,,KESHKAL,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Titirwand B.O,Branch Post Office,494347,,KESHKAL,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Todasi B.O,Branch Post Office,494230,,KESHKAL,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Urandabeda B.O,Branch Post Office,494228,,KESHKAL,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Useli B.O,Branch Post Office,494230,,KESHKAL,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Vishrampuri S.O,Sub Post Office,494347,07849-254655,KESHKAL,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Babai B.O,Branch Post Office,494226,,KONDAGAON,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Badekanera B.O,Branch Post Office,494226,,KONDAGAON,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Bafna B.O,Branch Post Office,494226,,KONDAGAON,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Bamni Bazar B.O,Branch Post Office,494226,,KONDAGAON,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Baniyagaon B.O,Branch Post Office,494226,,KONDAGAON,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Banjugani B.O,Branch Post Office,494226,,KONDAGAON,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Bayanar B.O,Branch Post Office,494226,,KONDAGAON,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Bijapur B.O,Branch Post Office,494226,,KONDAGAON,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Bunagaon B.O,Branch Post Office,494226,,KONDAGAON,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Chema B.O,Branch Post Office,494226,,KONDAGAON,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Chhinari B.O,Branch Post Office,494226,,KONDAGAON,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Chipawand B.O,Branch Post Office,494226,,KONDAGAON,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Dahikonga B.O,Branch Post Office,494226,,KONDAGAON,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Dharli B.O,Branch Post Office,494226,,KONDAGAON,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Dnk Colony B.O,Branch Post Office,494226,,KONDAGAON,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Girola B.O,Branch Post Office,494226,,KONDAGAON,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Golawand B.O,Branch Post Office,494226,,KONDAGAON,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Heerapur B.O,Branch Post Office,494226,,KONDAGAON,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Jaitpuri B.O,Branch Post Office,494229,,KONDAGAON,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Joba B.O,Branch Post Office,494226,,KONDAGAON,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Kerawahi B.O,Branch Post Office,494229,,KONDAGAON,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Kibaibalenga B.O,Branch Post Office,494226,,KONDAGAON,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Kokodi B.O,Branch Post Office,494226,,KONDAGAON,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
Kondagaon Naka S.O,Sub Post Office,494226,07786-243298,KONDAGAON,BASTAR,CHATTISGARH,BASTAR,RAIPUR,CHATTISGARH
